IdSolicitante;TipoDemandante;Sexo;Escolaridade;Profissao;UF
77363;Pessoa Fisica;Feminino;Mestrado/Doutorado;Pesquisador;SP
77441;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;DF
77803;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;SP
78196;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;DF
78809;Pessoa Fisica;Masculino;Mestrado/Doutorado;Profis. Liberal/Autonomo;SP
79063;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;RO
79073;Pessoa Fisica;Feminino;Mestrado/Doutorado;Pesquisador;AM
79100;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;BA
79831;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;SP
80376;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
81239;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
81655;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;DF
81951;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;SP
82503;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;SP
82795;Pessoa Fisica;Masculino;Mestrado/Doutorado;Pesquisador;MG
82803;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;RN
82989;Pessoa Fisica;Feminino;Ensino Medio;Outra;RJ
83336;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
83709;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;PR
83764;Pessoa Fisica;Masculino;Mestrado/Doutorado;Pesquisador;SP
84435;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
84517;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
84729;Pessoa Fisica;Feminino;Mestrado/Doutorado;Empregado - setor privado;SP
85588;Pessoa Fisica;Masculino;Pos-graduacao;Jornalista;PE
85635;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RJ
85637;Pessoa Fisica;Masculino;Mestrado/Doutorado;Empresario/empreendedor;MG
86043;Pessoa Fisica;Masculino;Ensino Medio;Profis. Liberal/Autonomo;DF
86458;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico municipal;DF
86531;Pessoa Fisica;Feminino;Mestrado/Doutorado;Professor;PE
86634;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico municipal;SP
86771;Pessoa Fisica;Masculino;Pos-graduacao;Professor;SP
87293;Pessoa Fisica;Masculino;Pos-graduacao;Pesquisador;DF
87413;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;SP
87564;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico federal;RJ
88132;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;DF
88480;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;PR
88633;Pessoa Fisica;Masculino;Ensino Medio;Empresario/empreendedor;RN
89332;Pessoa Fisica;Masculino;Ensino Medio;Outra;SP
90018;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;RJ
90237;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;RJ
90470;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;DF
90574;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;RJ
90757;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;AL
91064;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;SP
91498;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;DF
92490;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;CE
92553;Pessoa Fisica;Feminino;Ensino Superior ;Empresario/empreendedor;SP
92583;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;MG
92751;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;MG
92856;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;RJ
92955;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
93025;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;SP
93533;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;DF
93849;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;RJ
94186;Pessoa Fisica;Feminino;Ensino Superior ;Jornalista;SP
94560;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;TO
94740;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;PR
95119;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;PR
95404;Pessoa Fisica;Masculino;Pos-graduacao;Pesquisador;PA
96188;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;SC
96407;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;RJ
96933;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico federal;RJ
96963;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;DF
97513;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;MG
98504;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;DF
98577;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RS
98902;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;PB
99259;Pessoa Fisica;Masculino;Mestrado/Doutorado;Profis. Liberal/Autonomo;DF
99582;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SC
99908;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;MG
100068;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;RS
100732;Pessoa Fisica;Masculino;Ensino Medio;Estudante;MG
101252;Pessoa Fisica;Feminino;Pos-graduacao;Estudante;SP
101484;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;MS
101739;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;RN
102174;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;DF
102180;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;RJ
102580;Pessoa Fisica;Masculino;Pos-graduacao;Empresario/empreendedor;PA
102664;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;DF
103125;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;BA
103131;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;RJ
103199;Pessoa Fisica;Masculino;Pos-graduacao;Jornalista;SP
103550;Pessoa Fisica;Feminino;Mestrado/Doutorado;Profis. Liberal/Autonomo;MG
104674;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;RJ
105557;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico estadual;DF
106260;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;PB
106700;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RJ
106926;Pessoa Fisica;Feminino;Ensino Superior ;Professor;RJ
107684;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;DF
107781;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;DF
108257;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;MG
108735;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;RJ
109178;Pessoa Fisica;Feminino;Mestrado/Doutorado;Pesquisador;SP
109316;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;MG
109532;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;AL
110696;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;CE
110782;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;SP
110850;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;CE
111130;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;SP
111277;Pessoa Fisica;Feminino;Mestrado/Doutorado;Professor;PR
111322;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;GO
111371;Pessoa Fisica;Masculino;Pos-graduacao;Pesquisador;RJ
111386;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
111639;Pessoa Fisica;Feminino;Pos-graduacao;Empregado - setor privado;DF
112019;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;PI
112381;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;MG
112418;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;RJ
112600;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;SP
112730;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;DF
112797;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;SP
113504;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;SC
113798;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
113926;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;MG
114147;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;MS
114325;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;DF
115428;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;RJ
115509;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;RJ
116044;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;DF
117027;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;SP
117864;Pessoa Fisica;Feminino;Ensino Superior ;Jornalista;SP
117878;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;MG
118343;Pessoa Fisica;Masculino;Mestrado/Doutorado;Jornalista;BA
118646;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;RS
118654;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;MG
119203;Pessoa Fisica;Feminino;Mestrado/Doutorado;Estudante;SP
119496;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;TO
119552;Pessoa Fisica;Feminino;Ensino Superior ;Jornalista;SP
119644;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;DF
119714;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;DF
120563;Pessoa Fisica;Feminino;Mestrado/Doutorado;Professor;DF
121890;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;SP
122077;Pessoa Fisica;Feminino;Ensino Superior ;Outra;PE
122118;Pessoa Fisica;Masculino;Ensino Medio;Outra;RS
122587;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;RJ
123277;Pessoa Fisica;Masculino;Ensino Superior ;Professor;BA
123790;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
124120;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;PA
125363;Pessoa Fisica;Masculino;Ensino Superior ;Outra;PR
126414;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;PB
126829;Pessoa Fisica;Feminino;Pos-graduacao;Outra;DF
126993;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;RJ
127056;Pessoa Fisica;Masculino;Pos-graduacao;Jornalista;DF
127421;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SC
127563;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;PA
128015;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;RJ
128579;Pessoa Fisica;Masculino;Mestrado/Doutorado;Estudante;PR
128649;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;GO
128893;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;DF
129413;Pessoa Fisica;Masculino;Mestrado/Doutorado;Jornalista;SP
129465;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;DF
130180;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
130327;Pessoa Fisica;Masculino;Mestrado/Doutorado;Profis. Liberal/Autonomo;RS
130346;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;PR
130575;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;SP
130681;Pessoa Fisica;Feminino;Mestrado/Doutorado;Pesquisador;PA
130729;Pessoa Fisica;Masculino;Pos-graduacao;Outra;DF
130913;Pessoa Fisica;Feminino;Mestrado/Doutorado;Pesquisador;RJ
130926;Pessoa Fisica;Masculino;Mestrado/Doutorado;Estudante;SP
131084;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico municipal;MG
131284;Pessoa Fisica;Feminino;Ensino Superior ;Jornalista;BA
131530;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;DF
131858;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;GO
132055;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;DF
132442;Pessoa Fisica;Masculino;Mestrado/Doutorado;Jornalista;MG
132788;Pessoa Fisica;Masculino;Ensino Superior ;Outra;RJ
132844;Pessoa Fisica;Masculino;Ensino Superior ;Outra;AM
132845;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;DF
133177;Pessoa Fisica;Feminino;Ensino Superior ;Jornalista;DF
133425;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;DF
133460;Pessoa Fisica;Masculino;Pos-graduacao;Estudante;MG
134123;Pessoa Fisica;Feminino;Ensino Medio;Estudante;AL
135045;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;RJ
135248;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;RN
135358;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;PB
135551;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;SC
135859;Pessoa Fisica;Feminino;Ensino Superior ;Jornalista;SP
136077;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;SP
136861;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;DF
137911;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;RN
138082;Pessoa Fisica;Feminino;Mestrado/Doutorado;Pesquisador;SP
138287;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;BA
138679;Pessoa Fisica;Masculino;Pos-graduacao;Estudante;RJ
138824;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;RS
139672;Pessoa Fisica;Masculino;Pos-graduacao;Empresario/empreendedor;MG
140017;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;MG
140136;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;DF
140169;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico municipal;RJ
140275;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;MG
140804;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RN
141737;Pessoa Fisica;Masculino;Ensino Medio;Empresario/empreendedor;SP
142107;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;MA
142197;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;AL
142409;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico municipal;BA
142494;Pessoa Fisica;Masculino;Pos-graduacao;Outra;SP
142828;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;MG
143436;Pessoa Fisica;Feminino;Ensino Superior ;Jornalista;SP
143515;Pessoa Fisica;Feminino;Pos-graduacao;Membro de ONG internacional;MG
144229;Pessoa Fisica;Masculino;Mestrado/Doutorado;Empregado - setor privado;MG
144485;Pessoa Fisica;Masculino;Ensino Superior ;Pesquisador;SP
145113;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;DF
145153;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;DF
145715;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;DF
145841;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;AL
145923;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SE
146501;Pessoa Fisica;Feminino;Pos-graduacao;Jornalista;SP
147093;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;PB
147197;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;SP
147437;Pessoa Fisica;Masculino;Pos-graduacao;Outra;CE
147470;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;SP
147751;Pessoa Fisica;Masculino;Ensino Medio;Profis. Liberal/Autonomo;SP
147816;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;SP
147955;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;MG
148221;Pessoa Fisica;Masculino;Mestrado/Doutorado;Pesquisador;MG
149202;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
149494;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;RJ
149744;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;RJ
150403;Pessoa Fisica;Masculino;Pos-graduacao;Outra;BA
150587;Pessoa Fisica;Masculino;Ensino Superior ;Outra;PE
151285;Pessoa Fisica;Feminino;Mestrado/Doutorado;Professor;RO
151780;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;MG
151783;Pessoa Fisica;Feminino;Ensino Superior ;Membro de ONG nacional;SP
153923;Pessoa Fisica;Masculino;Mestrado/Doutorado;Jornalista;ES
154047;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;AM
154695;Pessoa Fisica;Feminino;Mestrado/Doutorado;Pesquisador;RS
154907;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;SP
155218;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;MG
155681;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;PR
155957;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;DF
156184;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;RJ
156188;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;MG
156320;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;RS
156904;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;SC
157285;Pessoa Fisica;Masculino;Ensino Superior ;Outra;RJ
157378;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;PB
157439;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;ES
157570;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RJ
157592;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;SP
159985;Pessoa Fisica;Feminino;Mestrado/Doutorado;Empregado - setor privado;RJ
160345;Pessoa Fisica;Feminino;Mestrado/Doutorado;Pesquisador;SC
160462;Pessoa Fisica;Feminino;Pos-graduacao;Empregado - setor privado;SP
161347;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico municipal;ES
161384;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;SP
162236;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SC
162253;Pessoa Fisica;Masculino;Pos-graduacao;Professor;AL
163626;Pessoa Fisica;Masculino;Pos-graduacao;Outra;ES
164288;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;PE
164346;Pessoa Fisica;Feminino;Ensino Superior ;Jornalista;RJ
164528;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;DF
165215;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;BA
165390;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;MG
165443;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;DF
166984;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;PR
167069;Pessoa Fisica;Feminino;Ensino Superior ;Pesquisador;MS
167960;Pessoa Fisica;Feminino;Ensino Superior ;Jornalista;DF
168076;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico federal;MG
168862;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;RO
170784;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;SP
173013;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;PA
173098;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;PI
173361;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;RJ
173651;Pessoa Fisica;Masculino;Ensino Medio;Outra;SC
174173;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;SC
175475;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;RS
176787;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;RJ
176843;Pessoa Fisica;Masculino;Ensino Medio;Empresario/empreendedor;MG
178857;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;DF
179090;Pessoa Fisica;Feminino;Ensino Superior ;Jornalista;SP
180023;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;ES
180568;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;CE
180732;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;PE
181132;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;RJ
181216;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;MG
181260;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;MG
181671;Pessoa Fisica;Masculino;Ensino Fundamental;Servidor publico municipal;PA
182642;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;RJ
182892;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;DF
182980;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;DF
183259;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;DF
183282;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;RJ
183298;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;PR
183350;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico estadual;MG
183693;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico estadual;AL
184119;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;RJ
184327;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico municipal;MG
186274;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;PI
186294;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;RJ
187201;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;MG
187304;Pessoa Fisica;Feminino;Ensino Medio;Servidor publico estadual;RS
187393;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;DF
187743;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;RJ
188504;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;GO
188815;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;RO
188952;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;ES
189787;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RS
190071;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
190174;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;RJ
