IdSolicitante,TipoDemandante,Sexo,Escolaridade,Profissao,UF
1037271,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,MG
1037279,Pessoa Física,Feminino,Ensino Médio,Servidor público municipal,CE
1037288,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,PA
1037297,Pessoa Física,Feminino,Ensino Médio,Estudante,AC
1037302,Pessoa Física,Masculino,Ensino Superior ,Professor,PA
1037313,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,SP
1037318,Pessoa Física,Feminino,Ensino Superior ,Estudante,GO
1037319,Pessoa Física,Masculino,Mestrado/Doutorado,Pesquisador,PA
1037321,Pessoa Física,Masculino,Ensino Fundamental,Servidor público federal,PE
1037324,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,RS
1037326,Pessoa Física,Masculino,Pós-graduação,Servidor público municipal,RJ
1037336,Pessoa Física,Feminino,Ensino Superior ,Outra,GO
1037362,Pessoa Física,Masculino,Pós-graduação,Professor,CE
1037368,Pessoa Física,Masculino,Mestrado/Doutorado,Outra,DF
1037369,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,PE
1037381,Pessoa Física,Feminino,Ensino Fundamental,Outra,SP
1037386,Pessoa Física,Masculino,Ensino Superior ,Servidor público estadual,PB
1037388,Pessoa Física,Feminino,Ensino Superior ,Estudante,DF
1037390,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,MS
1037392,Pessoa Física,Masculino,Ensino Médio,Estudante,SP
1037393,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,RN
1037400,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,GO
1037411,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
